ERROR:root:GET request failed: 2003 (HY000): Can't connect to MySQL server on 'localhost:3306' (10061)
ERROR:root:GET request failed: 2003 (HY000): Can't connect to MySQL server on 'localhost:3306' (10061)
ERROR:root:GET request failed: 2003 (HY000): Can't connect to MySQL server on 'localhost:3306' (10061)
ERROR:root:GET request failed: no such table: categories
ERROR:root:GET request failed: no such table: categories
2025-04-25 19:56:13,500 - ERROR - Response encoding failed: [WinError 10053] An established connection was aborted by the software in your host machine
2025-04-25 19:56:13,501 - ERROR - GET request failed: [WinError 10053] An established connection was aborted by the software in your host machine
2025-04-25 19:56:13,501 - ERROR - Response encoding failed: [WinError 10053] An established connection was aborted by the software in your host machine
2025-04-27 03:34:45,411 - ERROR - Database error during login: 1054 (42S22): Unknown column 'is_verified' in 'field list'
2025-04-27 16:25:03,149 - ERROR - Response encoding failed: [WinError 10053] An established connection was aborted by the software in your host machine
2025-04-27 16:25:03,150 - ERROR - Operation failed: [WinError 10053] An established connection was aborted by the software in your host machine
2025-04-27 16:25:03,150 - ERROR - Response encoding failed: [WinError 10053] An established connection was aborted by the software in your host machine
2025-04-27 16:25:03,150 - ERROR - POST request failed: [WinError 10053] An established connection was aborted by the software in your host machine
2025-04-27 16:25:03,151 - ERROR - Response encoding failed: [WinError 10053] An established connection was aborted by the software in your host machine
2025-04-27 16:26:10,095 - ERROR - Response encoding failed: [WinError 10053] An established connection was aborted by the software in your host machine
2025-04-27 16:26:10,095 - ERROR - Operation failed: [WinError 10053] An established connection was aborted by the software in your host machine
2025-04-27 16:26:10,095 - ERROR - Response encoding failed: [WinError 10053] An established connection was aborted by the software in your host machine
2025-04-27 16:26:10,096 - ERROR - POST request failed: [WinError 10053] An established connection was aborted by the software in your host machine
2025-04-27 16:26:10,096 - ERROR - Response encoding failed: [WinError 10053] An established connection was aborted by the software in your host machine
2025-04-27 16:28:22,365 - ERROR - Response encoding failed: [WinError 10053] An established connection was aborted by the software in your host machine
2025-04-27 16:28:22,366 - ERROR - Operation failed: [WinError 10053] An established connection was aborted by the software in your host machine
2025-04-27 16:28:22,366 - ERROR - Response encoding failed: [WinError 10053] An established connection was aborted by the software in your host machine
2025-04-27 16:28:22,367 - ERROR - POST request failed: [WinError 10053] An established connection was aborted by the software in your host machine
2025-04-27 16:28:22,367 - ERROR - Response encoding failed: [WinError 10053] An established connection was aborted by the software in your host machine
2025-04-27 16:33:52,021 - ERROR - Response encoding failed: [WinError 10053] An established connection was aborted by the software in your host machine
2025-04-27 16:33:52,021 - ERROR - Operation failed: [WinError 10053] An established connection was aborted by the software in your host machine
